"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","ProcessName","MainWindowHandle","MainWindowTitle","Responding","Site","Container"
"TextInputHost","1","555","2203722067968","51310592","14905344","23776","C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe","""C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe"" -ServerName:InputApp.AppXjd5de1g66v206tj52m9d0dtpppx4cgpn.mca","System.Diagnostics.Process (svchost)","Microsoft Corporation","15.171875","123.26505.0.0","123.26505.0.0","","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5260","8",,"False","12/02/2024 09:43:26",,"15012",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","23776","23776","14905344","14905344","606784","606784","16011264","16011264","58884096","58884096","2203731832832","413609984","True","Normal","14905344","14905344","255","1",,"System.Diagnostics.ProcessThreadCollection","555","2203722067968","403845120","False",,,,"51310592","51310592",,"System.Diagnostics.ProcessModule (TextInputHost.exe)","00:00:06.1562500","00:00:15.1718750","00:00:09.0156250","TextInputHost","132418","Microsoft Text Input Application","True",,
"ThunderboltService","0","462","4898738176","18780160","19279872","15336","C:\WINDOWS\ThunderboltService.exe","C:\WINDOWS\ThunderboltService.exe","System.Diagnostics.Process (services)","Intel Corporation","0.59375","1.41.1353.0","1.41.1353.0","ThunderboltService","ThunderboltService","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5904","8",,"False","12/02/2024 09:42:52",,"5352",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","15336","15336","19279872","19279872","265072","265072","20103168","20103168","22061056","22061056","4933406720","638439424","True","Normal","19279872","19279872","255","0",,"System.Diagnostics.ProcessThreadCollection","462","4898738176","603770880","False",,,,"18780160","18780160",,"System.Diagnostics.ProcessModule (ThunderboltService.exe)","00:00:00.2343750","00:00:00.5937500","00:00:00.3593750","ThunderboltService","0","","True",,
"TiWorker","0","176","2203445358592","31735808","22990848","59152","C:\WINDOWS\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.3745_none_7ded3f327ca60a41\TiWorker.exe","C:\WINDOWS\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.3745_none_7ded3f327ca60a41\TiWorker.exe -Embedding","System.Diagnostics.Process (svchost)","Microsoft Corporation","0.375","10.0.19041.3745 (WinBuild.160101.0800)","10.0.19041.3745","Windows Modules Installer Worker","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4296","8",,"False","13/02/2024 11:40:00",,"12984",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","59152","59152","22990848","22990848","101792","101792","23203840","23203840","31797248","31797248","2203450396672","132173824","True","Normal","22990848","22990848","255","0",,"System.Diagnostics.ProcessThreadCollection","176","2203445358592","127135744","False",,,,"31735808","31735808",,"System.Diagnostics.ProcessModule (TiWorker.exe)","00:00:00.2343750","00:00:00.3750000","00:00:00.1406250","TiWorker","0","","True",,
"tphkload","0","298","4422291456","14012416","4222976","17424","C:\WINDOWS\System32\DriverStore\FileRepository\fn.inf_amd64_51f83e4300f2dd2b\driver\TPHKLOAD.exe","C:\WINDOWS\System32\DriverStore\FileRepository\fn.inf_amd64_51f83e4300f2dd2b\driver\TPHKLOAD.exe","System.Diagnostics.Process (services)","Lenovo Group Limited","1.71875","9.1.0.1","9.1.0.1","Message Client Loader","Fn and function keys","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4168","8",,"False","12/02/2024 09:42:52",,"5368",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","17424","17424","4222976","4222976","181056","181056","4853760","4853760","16928768","16928768","4431339520","136372224","True","Normal","4222976","4222976","255","0",,"System.Diagnostics.ProcessThreadCollection","298","4422291456","127324160","False",,,,"14012416","14012416",,"System.Diagnostics.ProcessModule (TPHKLOAD.exe)","00:00:01.2500000","00:00:01.7187500","00:00:00.4687500","tphkload","0","","True",,
"tposd","1","383","4884168704","22409216","11649024","24768","C:\WINDOWS\System32\DriverStore\FileRepository\FN1EF6~1.INF\driver\TPOSD.EXE","C:\WINDOWS\System32\DriverStore\FileRepository\FN1EF6~1.INF\driver\TPOSD.EXE /UEFI\\.\pipe\{C6A9690C-33AE-4a55-8B65-9498CC0A7B34}.3E19DFCA-4879-4F18-A302-015FCB095554OnScreenDisplay","System.Diagnostics.Process (tphkload)",,"0.25",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3704","8",,"False","12/02/2024 09:42:57",,"8140",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","24768","24768","11649024","11649024","281336","281336","12648448","12648448","25157632","25157632","4894187520","599220224","True","Normal","11649024","11649024","255","1",,"System.Diagnostics.ProcessThreadCollection","383","4884168704","589201408","False",,,,"22409216","22409216",,"System.Diagnostics.ProcessModule (TPOSD.EXE)","00:00:00.1406250","00:00:00.2500000","00:00:00.1093750","tposd","0","","True",,
"TrustedInstaller","0","139","2203389112320","8499200","1957888","8696","C:\WINDOWS\servicing\TrustedInstaller.exe","C:\WINDOWS\servicing\TrustedInstaller.exe","System.Diagnostics.Process (services)","Microsoft Corporation","0.015625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Windows Modules Installer","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5768","8",,"False","13/02/2024 11:40:00",,"19236",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","8696","8696","1957888","1957888","66848","66848","2117632","2117632","8548352","8548352","2203390685184","72462336","True","Normal","1957888","1957888","255","0",,"System.Diagnostics.ProcessThreadCollection","139","2203389112320","70889472","False",,,,"8499200","8499200",,"System.Diagnostics.ProcessModule (TrustedInstaller.exe)","00:00:00.0156250","00:00:00.0156250","00:00:00","TrustedInstaller","0","","True",,
"TSVNCache","1","170","4431339520","9797632","2428928","12688","C:\Program Files\TortoiseSVN\bin\TSVNCache.exe","""C:\Program Files\TortoiseSVN\bin\TSVNCache.exe""",,"http://tortoisesvn.net","0.546875","1.9.7.27907","1.9.7.27907","TortoiseSVN status cache","TortoiseSVN","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5748","8",,"False","12/02/2024 10:18:59",,"4112",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","12688","12688","2428928","2428928","192112","192112","2654208","2654208","10719232","10719232","4438679552","143712256","True","Normal","2428928","2428928","255","1",,"System.Diagnostics.ProcessThreadCollection","170","4431339520","136372224","False",,,,"9797632","9797632",,"System.Diagnostics.ProcessModule (TSVNCache.exe)","00:00:00.3593750","00:00:00.5468750","00:00:00.1875000","TSVNCache","0","","True",,
"TSVNCache","1","192","4443082752","9408512","2965504","14320","C:\Program Files\TortoiseSVN\bin\TSVNCache.exe","""C:\Program Files\TortoiseSVN\bin\TSVNCache.exe""","System.Diagnostics.Process (explorer)","http://tortoisesvn.net","1.03125","1.9.7.27907","1.9.7.27907","TortoiseSVN status cache","TortoiseSVN","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5472","8",,"False","12/02/2024 09:42:59",,"10212",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","14320","14320","2965504","2965504","197912","197912","3194880","3194880","10317824","10317824","4452519936","157552640","True","Normal","2965504","2965504","255","1",,"System.Diagnostics.ProcessThreadCollection","192","4443082752","148115456","False",,,,"9408512","9408512",,"System.Diagnostics.ProcessModule (TSVNCache.exe)","00:00:00.7812500","00:00:01.0312500","00:00:00.2500000","TSVNCache","0","","True",,
"uhssvc","0","121","2203385384960","7196672","1445888","7128","C:\Program Files\Microsoft Update Health Tools\uhssvc.exe","""C:\Program Files\Microsoft Update Health Tools\uhssvc.exe""","System.Diagnostics.Process (services)","Microsoft Corporation","0.265625","10.0.19041.3626 (WinBuild.160101.0800)","10.0.19041.3626","Microsoft Update Health Service","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6016","8",,"False","12/02/2024 09:44:57",,"2432",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","7128","7128","1445888","1445888","62240","62240","1507328","1507328","7585792","7585792","2203387482112","69259264","True","Normal","1445888","1445888","255","0",,"System.Diagnostics.ProcessThreadCollection","121","2203385384960","67162112","False",,,,"7196672","7196672",,"System.Diagnostics.ProcessModule (uhssvc.exe)","00:00:00.1250000","00:00:00.2656250","00:00:00.1406250","uhssvc","0","","True",,
"unsecapp","0","123","2203386769408","7159808","1576960","7744","C:\WINDOWS\system32\wbem\unsecapp.exe","C:\WINDOWS\system32\wbem\unsecapp.exe -Embedding","System.Diagnostics.Process (svchost)","Microsoft Corporation","0.28125","10.0.19041.3758 (WinBuild.160101.0800)","10.0.19041.3758","Sink to receive asynchronous callbacks for WMI client application","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5544","8",,"False","12/02/2024 09:42:56",,"7764",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","7744","7744","1576960","1576960","64480","64480","1609728","1609728","7520256","7520256","2203390963712","72740864","True","Normal","1576960","1576960","255","0",,"System.Diagnostics.ProcessThreadCollection","123","2203386769408","68546560","False",,,,"7159808","7159808",,"System.Diagnostics.ProcessModule (unsecapp.exe)","00:00:00.2031250","00:00:00.2812500","00:00:00.0781250","unsecapp","0","","True",,
"UserOOBEBroker","1","136","2203416576000","9822208","2203648","10328","C:\Windows\System32\oobe\UserOOBEBroker.exe","C:\Windows\System32\oobe\UserOOBEBroker.exe -Embedding","System.Diagnostics.Process (svchost)","Microsoft Corporation","0.046875","10.0.19041.3758 (WinBuild.160101.0800)","10.0.19041.3758","User OOBE Broker","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6000","8",,"False","12/02/2024 12:28:44",,"4116",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","10328","10328","2203648","2203648","126360","126360","2490368","2490368","11034624","11034624","2203420786688","102563840","True","Normal","2203648","2203648","255","1",,"System.Diagnostics.ProcessThreadCollection","136","2203416576000","98353152","False",,,,"9822208","9822208",,"System.Diagnostics.ProcessModule (UserOOBEBroker.exe)","00:00:00.0312500","00:00:00.0468750","00:00:00.0156250","UserOOBEBroker","0","","True",,
"wininit","0","164","2203388137472","6803456","1490944","11240",,,,,"0.0625",,,,,"Process",,,"13",,"False","12/02/2024 09:42:50",,"996",".",,,,"11240","11240","1490944","1490944","77864","77864","2043904","2043904","7688192","7688192","2203400921088","82698240",,,"1490944","1490944",,"0",,"System.Diagnostics.ProcessThreadCollection","164","2203388137472","69914624","False",,,,"6803456","6803456",,,"00:00:00.0468750","00:00:00.0625000","00:00:00.0156250","wininit","0","","True",,
"winlogon","1","285","2203427868672","13115392","4124672","13432","C:\WINDOWS\system32\winlogon.exe","winlogon.exe",,"Microsoft Corporation","1.328125","10.0.19041.3691 (WinBuild.160101.0800)","10.0.19041.3691","Windows Log-on Application","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5328","13",,"False","12/02/2024 09:42:51",,"1416",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","13432","13432","4124672","4124672","152112","152112","7827456","7827456","30724096","30724096","2203453648896","135426048","True","High","4124672","4124672","255","1",,"System.Diagnostics.ProcessThreadCollection","285","2203427868672","109645824","False",,,,"13115392","13115392",,"System.Diagnostics.ProcessModule (winlogon.exe)","00:00:01.2187500","00:00:01.3281250","00:00:00.1093750","winlogon","0","","True",,
"wlanext","0","125","2203387908096","6623232","1576960","7880","C:\WINDOWS\system32\WLANExt.exe","C:\WINDOWS\system32\WLANExt.exe 1821664687216","System.Diagnostics.Process (svchost)","Microsoft Corporation","0.5","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Windows Wireless LAN 802.11 Extensibility Framework","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5332","8",,"False","12/02/2024 09:42:52",,"4288",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","7880","7880","1576960","1576960","68144","68144","1605632","1605632","7012352","7012352","2203390840832","72617984","True","Normal","1576960","1576960","255","0",,"System.Diagnostics.ProcessThreadCollection","125","2203387908096","69685248","False",,,,"6623232","6623232",,"System.Diagnostics.ProcessModule (WLANExt.exe)","00:00:00.2031250","00:00:00.5000000","00:00:00.2968750","wlanext","0","","True",,
"WmiPrvSE","0","404","2203442073600","25591808","16818176","17864","C:\WINDOWS\system32\wbem\wmiprvse.exe","C:\WINDOWS\system32\wbem\wmiprvse.exe","System.Diagnostics.Process (svchost)","Microsoft Corporation","395.96875","10.0.19041.3636 (WinBuild.160101.0800)","10.0.19041.3636","WMI Provider Host","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5912","8",,"False","12/02/2024 09:42:53",,"7156",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","17864","17864","16818176","16818176","151952","151952","24518656","24518656","37425152","37425152","2203471077376","152854528","True","Normal","16818176","16818176","255","0",,"System.Diagnostics.ProcessThreadCollection","404","2203442073600","123850752","False",,,,"25591808","25591808",,"System.Diagnostics.ProcessModule (wmiprvse.exe)","00:02:08.4062500","00:06:35.9687500","00:04:27.5625000","WmiPrvSE","0","","True",,
"WmiPrvSE","0","465","2203497689088","21331968","20037632","26016","C:\WINDOWS\system32\wbem\wmiprvse.exe","C:\WINDOWS\system32\wbem\wmiprvse.exe","System.Diagnostics.Process (svchost)","Microsoft Corporation","26.828125","10.0.19041.3636 (WinBuild.160101.0800)","10.0.19041.3636","WMI Provider Host","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5580","8",,"False","12/02/2024 09:42:56",,"7992",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","26016","26016","20037632","20037632","212696","212696","40718336","40718336","49004544","49004544","2203515256832","197033984","True","Normal","20037632","20037632","255","0",,"System.Diagnostics.ProcessThreadCollection","465","2203497689088","179466240","False",,,,"21331968","21331968",,"System.Diagnostics.ProcessModule (wmiprvse.exe)","00:00:23.4062500","00:00:26.8281250","00:00:03.4218750","WmiPrvSE","0","","True",,
"WmiPrvSE","0","186","2203408109568","10915840","4136960","12232","C:\WINDOWS\system32\wbem\wmiprvse.exe","C:\WINDOWS\system32\wbem\wmiprvse.exe","System.Diagnostics.Process (svchost)","Microsoft Corporation","1.953125","10.0.19041.3636 (WinBuild.160101.0800)","10.0.19041.3636","WMI Provider Host","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4496","8",,"False","12/02/2024 09:42:58",,"9948",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","12232","12232","4136960","4136960","91744","91744","5414912","5414912","12079104","12079104","2203408760832","90537984","True","Normal","4136960","4136960","255","0",,"System.Diagnostics.ProcessThreadCollection","186","2203408109568","89886720","False",,,,"10915840","10915840",,"System.Diagnostics.ProcessModule (wmiprvse.exe)","00:00:01.6093750","00:00:01.9531250","00:00:00.3437500","WmiPrvSE","0","","True",,
